Original_ID	Original_Description	Mapping	Original_Index	Cluster_Center_Boolean	MetaGeneSet	MetaGeneSet_Description
GO:0046651	lymphocyte proliferation	1295	14125	False	GO:0032944	regulation of mononuclear cell proliferation
GO:0042098	T cell proliferation	1295	13867	False	GO:0032944	regulation of mononuclear cell proliferation
GO:0050670	regulation of lymphocyte proliferation	1295	12912	False	GO:0032944	regulation of mononuclear cell proliferation
GO:0070665	positive regulation of leukocyte proliferation	1295	12587	False	GO:0032944	regulation of mononuclear cell proliferation
GO:0070663	regulation of leukocyte proliferation	1295	12589	False	GO:0032944	regulation of mononuclear cell proliferation
GO:0042102	positive regulation of T cell proliferation	1295	14014	False	GO:0032944	regulation of mononuclear cell proliferation
GO:0042129	regulation of T cell proliferation	1295	13997	False	GO:0032944	regulation of mononuclear cell proliferation
GO:0050671	positive regulation of lymphocyte proliferation	1295	12911	False	GO:0032944	regulation of mononuclear cell proliferation
GO:0006282	regulation of DNA repair	1296	12343	False	GO:2001020	regulation of response to DNA damage stimulus
GO:0045739	positive regulation of DNA repair	1296	12669	False	GO:2001020	regulation of response to DNA damage stimulus
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	1296	13558	False	GO:2001020	regulation of response to DNA damage stimulus
GO:2001021	negative regulation of response to DNA damage stimulus	1296	13815	False	GO:2001020	regulation of response to DNA damage stimulus
GO:2001022	positive regulation of response to DNA damage stimulus	1296	13816	False	GO:2001020	regulation of response to DNA damage stimulus
GO:2001020	regulation of response to DNA damage stimulus	1296	13814	True	GO:2001020	regulation of response to DNA damage stimulus
GO:0045429	positive regulation of nitric oxide biosynthetic process	1297	13989	False	GO:0006809	nitric oxide biosynthetic process
GO:0006809	nitric oxide biosynthetic process	1297	13819	True	GO:0006809	nitric oxide biosynthetic process
GO:0045428	regulation of nitric oxide biosynthetic process	1297	13988	False	GO:0006809	nitric oxide biosynthetic process
GO:0046209	nitric oxide metabolic process	1297	11339	False	GO:0006809	nitric oxide biosynthetic process
GO:0009612	response to mechanical stimulus	1298	12305	False	GO:0050982	detection of mechanical stimulus
GO:0050974	detection of mechanical stimulus involved in sensory perception	1298	13826	False	GO:0050982	detection of mechanical stimulus
GO:0050982	detection of mechanical stimulus	1298	13821	True	GO:0050982	detection of mechanical stimulus
GO:0060487	lung epithelial cell differentiation	1299	13825	True	GO:0060487	lung epithelial cell differentiation
GO:0060479	lung cell differentiation	1299	13822	False	GO:0060487	lung epithelial cell differentiation
GO:0060428	lung epithelium development	1299	13744	False	GO:0060487	lung epithelial cell differentiation
GO:0042107	cytokine metabolic process	1300	14015	False	GO:0042035	regulation of cytokine biosynthetic process
GO:0042108	positive regulation of cytokine biosynthetic process	1300	14016	False	GO:0042035	regulation of cytokine biosynthetic process
GO:0042036	negative regulation of cytokine biosynthetic process	1300	13834	False	GO:0042035	regulation of cytokine biosynthetic process
GO:0042035	regulation of cytokine biosynthetic process	1300	13835	True	GO:0042035	regulation of cytokine biosynthetic process
GO:0042089	cytokine biosynthetic process	1300	13860	False	GO:0042035	regulation of cytokine biosynthetic process
MP:0003459	increased fear-related response	1301	1582	False	GO:0042033	chemokine biosynthetic process
GO:0042033	chemokine biosynthetic process	1301	13837	True	GO:0042033	chemokine biosynthetic process
GO:0045080	positive regulation of chemokine biosynthetic process	1301	10972	False	GO:0042033	chemokine biosynthetic process
GO:0032642	regulation of chemokine production	1301	10741	False	GO:0042033	chemokine biosynthetic process
GO:0032602	chemokine production	1301	10783	False	GO:0042033	chemokine biosynthetic process
GO:0045073	regulation of chemokine biosynthetic process	1301	10957	False	GO:0042033	chemokine biosynthetic process
GO:0050755	chemokine metabolic process	1301	13177	False	GO:0042033	chemokine biosynthetic process
GO:0034623	cellular macromolecular complex disassembly	1302	11078	False	GO:0032984	macromolecular complex disassembly
ENSG00000180098	TRNAU1AP PPI subnetwork	1302	10164	False	GO:0032984	macromolecular complex disassembly
GO:0043241	protein complex disassembly	1302	11949	False	GO:0032984	macromolecular complex disassembly
GO:0032984	macromolecular complex disassembly	1302	13839	True	GO:0032984	macromolecular complex disassembly
GO:0043624	cellular protein complex disassembly	1302	12791	False	GO:0032984	macromolecular complex disassembly
GO:0071845	cellular component disassembly at cellular level	1302	12030	False	GO:0032984	macromolecular complex disassembly
GO:0022411	cellular component disassembly	1302	11959	False	GO:0032984	macromolecular complex disassembly
GO:0045624	positive regulation of T-helper cell differentiation	1303	13420	False	GO:0042093	T-helper cell differentiation
GO:0042088	T-helper 1 type immune response	1303	13859	False	GO:0042093	T-helper cell differentiation
GO:0045622	regulation of T-helper cell differentiation	1303	13422	False	GO:0042093	T-helper cell differentiation
GO:0002285	lymphocyte activation involved in immune response	1303	13507	False	GO:0042093	T-helper cell differentiation
GO:0002286	T cell activation involved in immune response	1303	13509	False	GO:0042093	T-helper cell differentiation
GO:0002287	alpha-beta T cell activation involved in immune response	1303	13510	False	GO:0042093	T-helper cell differentiation
GO:0002292	T cell differentiation involved in immune response	1303	13513	False	GO:0042093	T-helper cell differentiation
GO:0002293	alpha-beta T cell differentiation involved in immune response	1303	13514	False	GO:0042093	T-helper cell differentiation
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	1303	13515	False	GO:0042093	T-helper cell differentiation
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	1303	12045	False	GO:0042093	T-helper cell differentiation
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	1303	12044	False	GO:0042093	T-helper cell differentiation
GO:0045063	T-helper 1 cell differentiation	1303	10985	False	GO:0042093	T-helper cell differentiation
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	1303	13257	False	GO:0042093	T-helper cell differentiation
GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	1303	13256	False	GO:0042093	T-helper cell differentiation
GO:0002825	regulation of T-helper 1 type immune response	1303	11451	False	GO:0042093	T-helper cell differentiation
GO:0043367	CD4-positive, alpha-beta T cell differentiation	1303	13251	False	GO:0042093	T-helper cell differentiation
GO:0035710	CD4-positive, alpha-beta T cell activation	1303	14203	False	GO:0042093	T-helper cell differentiation
GO:0042093	T-helper cell differentiation	1303	13865	True	GO:0042093	T-helper cell differentiation
GO:0050885	neuromuscular process controlling balance	1304	13386	False	GO:0050905	neuromuscular process
GO:0050884	neuromuscular process controlling posture	1304	13385	False	GO:0050905	neuromuscular process
GO:0001964	startle response	1304	12024	False	GO:0050905	neuromuscular process
GO:0050905	neuromuscular process	1304	13878	True	GO:0050905	neuromuscular process
GO:0060134	prepulse inhibition	1304	13565	False	GO:0050905	neuromuscular process
GO:0007608	sensory perception of smell	1305	11929	False	GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0009593	detection of chemical stimulus	1305	12447	False	GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0050907	detection of chemical stimulus involved in sensory perception	1305	13879	True	GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0007606	sensory perception of chemical stimulus	1305	11936	False	GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0004984	olfactory receptor activity	1305	3323	False	GO:0050907	detection of chemical stimulus involved in sensory perception
REACTOME_OLFACTORY_SIGNALING_PATHWAY	REACTOME_OLFACTORY_SIGNALING_PATHWAY	1305	4606	False	GO:0050907	detection of chemical stimulus involved in sensory perception
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION	1305	135	False	GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0050912	detection of chemical stimulus involved in sensory perception of taste	1305	13808	False	GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	1305	13810	False	GO:0050907	detection of chemical stimulus involved in sensory perception
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION	1305	9	False	GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0008527	taste receptor activity	1305	3269	False	GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0050909	sensory perception of taste	1305	13881	False	GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0050906	detection of stimulus involved in sensory perception	1305	13880	False	GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0006376	mRNA splice site selection	1306	12423	False	GO:0048024	regulation of nuclear mRNA splicing, via spliceosome
GO:0043484	regulation of RNA splicing	1306	13484	False	GO:0048024	regulation of nuclear mRNA splicing, via spliceosome
GO:0033119	negative regulation of RNA splicing	1306	11018	False	GO:0048024	regulation of nuclear mRNA splicing, via spliceosome
GO:0000381	regulation of alternative nuclear mRNA splicing, via spliceosome	1306	10782	False	GO:0048024	regulation of nuclear mRNA splicing, via spliceosome
GO:0050686	negative regulation of mRNA processing	1306	12901	False	GO:0048024	regulation of nuclear mRNA splicing, via spliceosome
GO:0000380	alternative nuclear mRNA splicing, via spliceosome	1306	10784	False	GO:0048024	regulation of nuclear mRNA splicing, via spliceosome
GO:0048024	regulation of nuclear mRNA splicing, via spliceosome	1306	13893	True	GO:0048024	regulation of nuclear mRNA splicing, via spliceosome
GO:0050684	regulation of mRNA processing	1306	12900	False	GO:0048024	regulation of nuclear mRNA splicing, via spliceosome
GO:0034622	cellular macromolecular complex assembly	1307	11083	False	GO:0031497	chromatin assembly
GO:0034728	nucleosome organization	1307	10803	False	GO:0031497	chromatin assembly
GO:0006323	DNA packaging	1307	12386	False	GO:0031497	chromatin assembly
GO:0060968	regulation of gene silencing	1307	11645	False	GO:0031497	chromatin assembly
GO:0006334	nucleosome assembly	1307	12389	False	GO:0031497	chromatin assembly
GO:0071103	DNA conformation change	1307	14001	False	GO:0031497	chromatin assembly
GO:0032993	protein-DNA complex	1307	3619	False	GO:0031497	chromatin assembly
GO:0065004	protein-DNA complex assembly	1307	11286	False	GO:0031497	chromatin assembly
GO:0071824	protein-DNA complex subunit organization	1307	11931	False	GO:0031497	chromatin assembly
REACTOME_MEIOTIC_SYNAPSIS	REACTOME_MEIOTIC_SYNAPSIS	1307	4625	False	GO:0031497	chromatin assembly
GO:0031497	chromatin assembly	1307	13896	True	GO:0031497	chromatin assembly
GO:0006333	chromatin assembly or disassembly	1307	12392	False	GO:0031497	chromatin assembly
GO:0003158	endothelium development	1308	12152	False	GO:0045446	endothelial cell differentiation
GO:0072089	stem cell proliferation	1308	14364	False	GO:0045446	endothelial cell differentiation
GO:0001885	endothelial cell development	1308	11677	False	GO:0045446	endothelial cell differentiation
GO:0045601	regulation of endothelial cell differentiation	1308	13399	False	GO:0045446	endothelial cell differentiation
GO:0045446	endothelial cell differentiation	1308	13901	True	GO:0045446	endothelial cell differentiation
MP:0003814	vascular smooth muscle cell hypoplasia	1308	1258	False	GO:0045446	endothelial cell differentiation
GO:0072207	metanephric epithelium development	1309	13942	False	GO:0072243	metanephric nephron epithelium development
GO:0072080	nephron tubule development	1309	14362	False	GO:0072243	metanephric nephron epithelium development
GO:0072234	metanephric nephron tubule development	1309	13895	False	GO:0072243	metanephric nephron epithelium development
GO:0072243	metanephric nephron epithelium development	1309	13903	True	GO:0072243	metanephric nephron epithelium development
GO:0072202	cell differentiation involved in metanephros development	1309	13940	False	GO:0072243	metanephric nephron epithelium development
